COMMUNE;ARM;IRIS;ACHL;AEMM;AEMMR;AGEMEN8;ANEM;ANEMR;ASCEN;BAIN;BATI;CATIRIS;CATL;CHAU;CHFL;CHOS;CLIM;CMBL;CUIS;DEROU;DIPLM_15;EAU;EGOUL;ELEC;EMPLM;GARL;HLML;ILETUDM;ILTM;IMMIM;INAIM;INEEM;INP11M;INP16M;INP18M;INP19M;INP24M;INP3M;INP60M;INP65M;INP6M;INP75M;INPAM;INPER;INPER1;INPER2;INPOM;INPSM;IPONDL;IRANM;METRODOM;NBPI;RECHM;REGION;REGION2016;SANI;SANIDOM;SEXEM;STAT_CONJM;STOCD;SURF;TACTM;TPM;TRANSM;TRIRIS;TYPC;TYPL;VOIT;WC
77288;ZZZZZ;772880503;315;2009;9;80;005;02;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;C;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;1.30965379005553;1;M;03;0;11;11;2;ZZ;1;A;21;4;21;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880503;315;0000;0;YY;999;99;1;Z;Z;H;4;Z;3;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.30965937323600;Y;M;02;Y;11;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770311;3;2;X;Z
77288;ZZZZZ;772880503;315;2013;9;25;001;00;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;C;Z;Z;Z;16;1;2;Z;3;2;2;0;1;1;1;2;1;1;0;0;1;0;2;3;0;3;2;0;1.30965379005553;4;M;03;Z;11;11;2;ZZ;2;B;21;4;11;1;5;770311;3;2;1;Z
77288;ZZZZZ;772880503;315;2009;9;25;005;02;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;C;Z;Z;Z;16;1;2;Z;2;2;2;0;1;1;1;2;2;1;0;0;1;0;2;3;2;1;2;0;1.30965379005553;1;M;02;Z;11;11;2;ZZ;1;A;21;3;11;1;4;770311;3;2;2;Z
77288;ZZZZZ;772880503;211;1991;8;55;020;04;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;B;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;2;0;0;2;0;0;0;0;2;1;1;0;0;4.32414438134817;1;M;05;0;11;11;2;ZZ;1;A;10;5;21;Z;Z;770311;1;1;1;Z
77288;ZZZZZ;772880503;211;0000;0;YY;999;99;2;Z;Z;H;4;Z;1;Z;Z;1;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;5.04702820304389;Y;M;04;Y;11;11;2;ZZ;Y;Y;00;5;YY;Y;Y;770311;1;1;X;Z
77288;ZZZZZ;772880503;211;2010;9;40;004;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;D;Z;Z;Z;16;1;2;Z;1;2;2;0;4;4;4;2;4;2;0;0;3;0;2;6;3;3;2;2;3.93115142667179;1;M;08;Z;11;11;2;ZZ;1;B;10;7;11;1;2;770311;1;1;1;Z
77288;ZZZZZ;772880503;112;2005;9;20;010;03;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;D;Z;Z;Z;11;1;2;Z;2;2;2;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;1;0;5.40571384444949;1;M;06;Z;11;11;2;ZZ;2;B;10;5;11;2;4;770311;1;1;1;Z
77288;ZZZZZ;772880503;112;2006;9;25;006;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;16;2;2;Z;3;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;4.27008424774888;1;M;02;Z;11;11;2;ZZ;2;B;10;3;11;1;5;770311;3;2;1;Z
77288;ZZZZZ;772880503;112;2009;9;40;003;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;A;Z;Z;Z;16;2;2;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;4.27008424774888;1;M;02;Z;11;11;2;ZZ;1;B;10;2;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;112;0000;0;YY;999;99;2;Z;Z;H;4;Z;3;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;4.27010245153004;Y;M;02;Y;11;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770311;3;2;X;Z
77288;ZZZZZ;772880503;111;1955;4;55;057;07;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;D;Z;Z;Z;15;1;2;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;4.27008424774888;1;M;04;Z;11;11;2;ZZ;1;B;10;5;11;2;5;770311;2;1;1;Z
77288;ZZZZZ;772880503;211;2004;9;65;009;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;2;0;0;2;2;0;0;0;2;1;1;0;0;5.04700668716740;1;M;04;0;11;11;2;ZZ;1;A;10;5;21;Z;Z;770311;1;1;1;Z
77288;ZZZZZ;772880503;211;2006;9;25;005;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;B;Z;Z;Z;16;2;2;Z;1;2;1;1;0;1;1;2;1;0;0;0;0;0;1;3;2;1;1;1;4.32414438134817;1;M;03;Z;11;11;2;ZZ;1;B;21;3;11;1;2;770311;3;2;0;Z
77288;ZZZZZ;772880503;325;2013;9;25;002;01;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;D;Z;Z;Z;15;1;2;Z;2;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1.30965379005553;1;M;02;Z;11;11;2;ZZ;2;B;21;3;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;316;2013;9;20;002;01;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;D;Z;Z;Z;16;1;2;Z;2;2;3;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;1;0;1.30965379005553;1;M;02;Z;11;11;2;ZZ;2;B;21;3;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;325;2013;9;65;002;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1.30965379005553;1;M;02;0;11;11;2;ZZ;2;B;21;3;21;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880503;325;2013;9;25;002;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;C;Z;Z;Z;16;1;2;Z;3;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.30965379005553;1;M;02;Z;11;11;2;ZZ;1;B;10;3;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;325;2013;9;25;002;01;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;D;Z;Z;Z;16;1;2;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1.30965379005553;1;M;02;Z;11;11;2;ZZ;2;B;10;3;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;325;2014;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;C;Z;Z;Z;16;1;2;Z;3;2;3;0;1;1;1;1;1;1;0;0;1;0;1;2;1;1;1;0;1.30965379005553;2;M;03;Z;11;11;2;ZZ;2;B;21;3;11;1;5;770311;3;2;0;Z
77288;ZZZZZ;772880503;325;2013;9;40;002;01;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;D;Z;Z;Z;16;1;2;Z;3;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1.30965379005553;1;M;03;Z;11;11;2;ZZ;1;A;21;3;11;1;5;770311;3;2;1;Z
77288;ZZZZZ;772880503;325;2014;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;16;1;2;Z;1;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1.30965379005553;5;M;03;Z;11;11;2;ZZ;2;B;21;4;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;112;2003;9;55;011;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;B;Z;Z;Z;16;1;2;Z;1;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;3.93115142667179;1;M;04;Z;11;11;2;ZZ;1;B;10;5;11;1;4;770311;1;1;2;Z
77288;ZZZZZ;772880503;315;2009;9;25;006;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;C;Z;Z;Z;16;1;2;Z;2;2;1;0;2;2;2;2;2;0;0;0;1;0;2;4;1;3;2;2;1.30965379005553;1;M;05;Z;11;11;2;ZZ;1;A;10;6;11;1;4;770311;1;1;2;Z
77288;ZZZZZ;772880503;314;2009;9;40;002;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;16;2;2;Z;1;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.30965379005553;1;M;01;Z;11;11;2;ZZ;1;B;10;2;11;1;4;770311;3;1;1;Z
77288;ZZZZZ;772880503;314;2009;9;25;002;01;2;Z;Z;H;1;Z;2;Z;Z;5;Z;Z;D;Z;Z;Z;16;2;2;Z;3;1;6;1;3;3;3;2;4;0;0;0;1;0;1;5;4;1;1;4;1.30965379005553;1;M;04;Z;11;11;2;ZZ;1;A;21;4;11;1;5;770311;3;2;1;Z
77288;ZZZZZ;772880503;211;1953;4;80;058;07;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;4.32414438134817;1;M;04;0;11;11;2;ZZ;2;B;10;5;21;Z;Z;770311;1;1;0;Z
77288;ZZZZZ;772880503;316;2010;9;40;003;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;16;1;2;Z;2;1;6;0;0;1;2;2;2;0;0;0;0;0;3;4;1;3;2;2;1.30965379005553;1;M;06;Z;11;11;2;ZZ;1;A;10;7;11;1;4;770311;1;1;2;Z
77288;ZZZZZ;772880503;315;2009;9;65;006;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1.30965379005553;1;M;03;0;11;11;2;ZZ;2;B;10;4;21;Z;Z;770311;1;1;1;Z
77288;ZZZZZ;772880503;311;2001;9;40;011;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;C;Z;Z;Z;16;1;1;Z;1;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;4.27008424774888;1;M;02;Z;11;11;2;ZZ;2;B;22;3;11;1;2;770311;3;2;1;Z
77288;ZZZZZ;772880503;311;2013;9;25;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;A;Z;Z;Z;16;1;2;Z;2;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.93115142667179;1;M;02;Z;11;11;2;ZZ;1;B;10;1;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;311;2005;9;55;007;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;1;1;Z;Z;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;4.27008424774888;1;M;02;1;11;11;2;ZZ;1;A;22;2;12;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880503;311;0000;0;YY;999;99;2;Z;Z;H;4;Z;3;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.93116818554964;Y;M;02;Y;11;11;2;ZZ;Y;Y;00;1;YY;Y;Y;770311;3;2;X;Z
77288;ZZZZZ;772880503;311;1995;8;20;017;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;1;1;Z;Z;2;2;0;0;0;2;3;4;0;0;0;0;0;5;5;1;4;3;2;4.27008424774888;1;M;05;2;11;11;2;ZZ;1;B;22;6;12;Z;Z;770311;2;2;1;Z
77288;ZZZZZ;772880503;311;2007;9;40;007;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;C;Z;Z;Z;16;1;2;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.93115142667179;1;M;02;Z;11;11;2;ZZ;2;B;10;3;11;1;5;770311;3;2;0;Z
77288;ZZZZZ;772880503;312;2006;9;25;007;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;C;Z;Z;Z;22;2;2;Z;1;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;5.04700668716740;1;M;02;Z;11;11;2;ZZ;1;B;21;2;11;1;2;770311;3;2;1;Z
77288;ZZZZZ;772880503;312;0000;0;YY;999;99;2;Z;Z;H;4;Z;3;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;5.04702820304389;Y;M;02;Y;11;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770311;3;2;X;Z
77288;ZZZZZ;772880503;312;2011;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;ZZ;2;2;Z;Z;1;6;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;5.04700668716740;1;M;02;0;11;11;2;ZZ;1;B;21;2;25;Z;Z;770311;3;2;2;Z
77288;ZZZZZ;772880503;312;2011;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;16;2;2;Z;3;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;5.04700668716740;5;M;02;Z;11;11;2;ZZ;1;A;21;2;11;1;5;770311;3;2;1;Z
77288;ZZZZZ;772880503;211;1995;8;65;018;03;2;Z;Z;H;1;Z;2;Z;Z;3;Z;Z;B;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;5.04700668716740;1;M;03;0;11;11;2;ZZ;1;B;10;5;21;Z;Z;770311;1;1;2;Z
77288;ZZZZZ;772880503;315;2009;9;40;005;02;2;Z;Z;H;1;Z;4;Z;Z;6;Z;Z;D;Z;Z;Z;16;1;2;Z;3;2;2;0;0;1;1;3;2;0;0;0;0;0;1;4;2;2;1;1;1.30965379005553;1;M;05;Z;11;11;2;ZZ;1;A;10;5;11;1;4;770311;2;1;2;Z
77288;ZZZZZ;772880503;315;2009;9;25;005;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;C;Z;Z;Z;16;1;2;Z;1;2;2;0;1;1;1;2;1;0;0;0;1;0;2;3;1;2;2;1;1.30965379005553;1;M;05;Z;11;11;2;ZZ;1;A;21;6;11;1;2;770311;2;1;1;Z
77288;ZZZZZ;772880503;111;2013;9;25;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;C;Z;Z;Z;16;2;2;Z;3;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;3.93115142667179;4;M;03;Z;11;11;2;ZZ;1;B;10;4;11;1;4;770311;1;2;2;Z
77288;ZZZZZ;772880503;211;2007;9;40;007;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;A;Z;Z;Z;16;1;2;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.93115142667179;1;M;02;Z;11;11;2;ZZ;2;B;10;2;11;1;5;770311;3;2;0;Z
77288;ZZZZZ;772880503;311;2011;9;25;003;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;C;Z;Z;Z;16;1;1;Z;3;2;4;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.93115142667179;1;M;02;Z;11;11;2;ZZ;1;B;22;3;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;311;2013;9;55;001;00;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;1;1;Z;Z;2;6;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;3.93115142667179;2;M;02;9;11;11;2;ZZ;1;B;22;2;21;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880503;311;2000;9;65;014;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;16;1;1;Z;1;2;2;0;0;0;0;1;0;0;1;1;0;0;1;1;1;0;1;0;3.93115142667179;1;M;01;Z;11;11;2;ZZ;1;B;22;3;11;1;5;770311;3;2;0;Z
77288;ZZZZZ;772880503;311;2008;9;40;006;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;1;1;Z;Z;2;1;0;0;0;0;2;0;0;0;0;0;0;0;2;1;1;0;0;3.93115142667179;1;M;01;0;11;11;2;ZZ;1;A;22;2;25;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880503;311;2009;9;55;005;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;1;1;Z;Z;2;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;3.93115142667179;1;M;02;0;11;11;2;ZZ;2;B;22;3;21;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880503;311;2010;9;25;004;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;C;Z;Z;Z;16;1;1;Z;2;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.93115142667179;1;M;02;Z;11;11;2;ZZ;2;B;22;2;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;311;2011;9;25;001;00;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;C;Z;Z;Z;ZZ;1;1;Z;Z;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;4.27008424774888;1;M;03;2;11;11;2;ZZ;1;B;22;4;12;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880503;311;2011;9;40;001;00;1;Z;Z;H;1;Z;1;Z;Z;4;Z;Z;C;Z;Z;Z;ZZ;1;2;Z;Z;1;6;0;0;0;0;2;0;0;0;0;0;0;1;2;1;1;0;0;4.27008424774888;1;M;04;0;11;11;2;ZZ;1;B;23;4;25;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880503;311;2000;9;55;012;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;16;1;1;Z;1;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;4.27008424774888;1;M;02;Z;11;11;2;ZZ;1;B;22;3;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;212;2006;9;40;006;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;16;1;1;Z;2;2;1;0;2;2;2;2;2;1;0;0;2;0;2;4;2;2;2;1;4.27008424774888;1;M;03;Z;11;11;2;ZZ;1;B;22;4;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;212;2008;9;40;004;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;16;1;1;Z;3;1;6;0;1;2;2;2;2;1;0;0;1;0;2;4;3;1;2;2;4.27008424774888;1;M;03;Z;11;11;2;ZZ;1;A;22;4;11;1;5;770311;3;2;1;Z
77288;ZZZZZ;772880503;311;1996;8;40;016;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;16;2;1;Z;2;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;4.27008424774888;1;M;03;Z;11;11;2;ZZ;1;B;22;4;11;1;5;770311;3;2;1;Z
77288;ZZZZZ;772880503;212;1999;8;40;013;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;15;2;1;Z;1;2;2;1;0;1;1;1;1;0;0;0;0;0;1;2;0;2;1;1;4.27008424774888;1;M;04;Z;11;11;2;ZZ;2;B;22;5;11;2;5;770311;3;2;0;Z
77288;ZZZZZ;772880503;311;2011;9;25;001;00;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;D;Z;Z;Z;15;1;1;3;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;1;4.27008424774888;2;M;03;Z;11;11;2;ZZ;1;B;22;4;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;311;2011;9;40;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;16;1;1;Z;2;2;2;0;1;1;1;2;1;0;0;0;1;0;2;3;2;1;1;1;4.27008424774888;4;M;03;Z;11;11;2;ZZ;1;B;22;4;11;1;5;770311;3;2;1;Z
77288;ZZZZZ;772880503;311;2003;9;40;009;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;D;Z;Z;Z;ZZ;1;1;Z;Z;1;6;0;0;1;1;1;1;0;0;0;0;0;1;2;1;1;0;1;4.27008424774888;1;M;04;2;11;11;2;ZZ;2;B;22;5;12;Z;Z;770311;3;2;3;Z
77288;ZZZZZ;772880503;311;1996;8;55;016;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;ZZ;1;1;Z;Z;2;2;0;0;0;0;2;0;0;2;1;0;0;0;2;1;1;0;0;4.27008424774888;1;M;03;0;11;11;2;ZZ;1;A;22;4;21;Z;Z;770311;3;2;2;Z
77288;ZZZZZ;772880503;311;2010;9;40;002;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;16;1;1;Z;3;2;2;0;1;2;2;2;2;0;0;0;0;0;2;4;2;2;2;2;4.27008424774888;1;M;04;Z;11;11;2;ZZ;1;B;22;5;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;211;0000;0;YY;999;99;2;Z;Z;H;4;Z;2;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;4.32416281559290;Y;M;02;Y;11;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770311;1;1;X;Z
77288;ZZZZZ;772880503;316;2010;9;55;003;01;2;Z;Z;H;1;Z;2;Z;Z;6;Z;Z;D;Z;Z;Z;ZZ;1;2;Z;Z;2;2;2;0;1;2;2;2;0;0;0;0;0;1;4;2;2;1;2;1.30965379005553;1;M;07;0;11;11;2;ZZ;1;A;10;7;24;Z;Z;770311;1;1;2;Z
77288;ZZZZZ;772880503;112;2005;9;25;009;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;D;Z;Z;Z;16;1;2;Z;3;2;2;0;2;2;2;2;2;0;0;0;1;0;2;4;3;1;2;2;3.93115142667179;1;M;06;Z;11;11;2;ZZ;1;A;10;7;11;1;5;770311;1;1;2;Z
77288;ZZZZZ;772880503;315;2009;9;25;006;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;16;1;2;Z;2;1;6;0;2;2;2;2;2;1;0;0;2;0;2;4;2;2;2;1;1.30965379005553;1;M;04;Z;11;11;2;ZZ;1;A;10;5;11;1;5;770311;1;1;1;Z
77288;ZZZZZ;772880503;315;2009;9;55;005;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;A;Z;Z;Z;16;1;2;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1.30965379005553;1;M;04;Z;11;11;2;ZZ;2;B;10;4;11;1;5;770311;1;1;1;Z
77288;ZZZZZ;772880503;315;2014;9;40;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;B;Z;Z;Z;16;1;2;Z;2;2;2;0;1;1;1;2;1;0;0;0;1;0;2;3;2;1;2;1;1.30965379005553;2;M;05;Z;11;11;2;ZZ;1;B;21;6;11;1;4;770311;1;1;1;Z
77288;ZZZZZ;772880503;315;2012;9;40;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;C;Z;Z;Z;16;1;2;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1.30965379005553;3;M;03;Z;11;11;2;ZZ;2;B;10;3;11;1;4;770311;2;1;1;Z
77288;ZZZZZ;772880503;315;2009;9;40;006;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;16;1;2;Z;2;2;1;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;1;0;1.30965379005553;1;M;05;Z;11;11;2;ZZ;1;A;10;6;11;1;4;770311;1;1;2;Z
77288;ZZZZZ;772880503;312;2006;9;40;007;02;2;Z;Z;H;1;Z;2;Z;Z;6;Z;Z;C;Z;Z;Z;16;1;2;Z;2;2;1;0;3;4;4;2;4;0;0;0;1;0;2;6;4;2;2;4;5.04700668716740;1;M;04;Z;11;11;2;ZZ;1;A;10;5;11;1;2;770311;3;1;1;Z
77288;ZZZZZ;772880503;312;2006;9;25;007;02;2;Z;Z;H;1;Z;4;Z;Z;6;Z;Z;A;Z;Z;Z;16;1;2;Z;1;2;2;1;1;3;3;1;3;0;0;0;0;0;1;4;1;3;1;3;5.04700668716740;1;M;06;Z;11;11;2;ZZ;2;A;10;6;11;1;1;770311;2;1;0;Z
77288;ZZZZZ;772880503;315;2009;9;55;005;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;C;Z;Z;Z;16;1;2;Z;1;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1.30965379005553;1;M;03;Z;11;11;2;ZZ;1;B;10;4;11;1;2;770311;1;1;1;Z
77288;ZZZZZ;772880503;211;2010;9;40;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;16;1;2;Z;2;1;6;0;0;1;1;2;1;0;0;0;0;0;2;3;2;1;2;1;4.32414438134817;2;M;03;Z;11;11;2;ZZ;1;B;21;3;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;311;1998;8;65;014;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;1;1;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;4.27008424774888;1;M;03;0;11;11;2;ZZ;2;B;22;4;21;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880503;311;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;4.27010245153004;Y;M;02;Y;11;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770311;3;2;X;Z
77288;ZZZZZ;772880503;311;2009;9;25;003;01;1;Z;Z;H;1;Z;1;Z;Z;4;Z;Z;A;Z;Z;Z;21;1;1;Z;2;2;1;0;1;1;1;2;1;1;0;0;1;0;2;3;2;1;2;0;4.27008424774888;1;M;03;Z;11;11;2;ZZ;1;B;22;4;11;1;4;770311;3;2;1;Z
