COMMUNE;ARM;IRIS;ACHLR3;AEMM;AEMMR;AGEMEN8;ANEM;ANEMR;ASCEN;BAIN;BATI;CATIRIS;CATL;CHAU;CHFL;CHOS;CLIM;CMBL;CUIS;DEROU;DIPLM;EAU;EGOUL;ELEC;EMPLM;GARL;HLML;ILETUDM;ILTM;IMMIM;INAIM;INEEM;INP11M;INP16M;INP18M;INP19M;INP24M;INP3M;INP60M;INP65M;INP6M;INP75M;INPAM;INPER;INPER1;INPER2;INPOM;INPSM;IPONDL;MATRM;METRODOM;NBPI;RECHM;REGION;SANI;SANIDOM;SEXEM;STOCD;SURF;TACTM;TPM;TRANSM;TRIRIS;TYPC;TYPL;VOIT;WC
77288;ZZZZZ;772880401;2;2008;9;40;002;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;15;Z;Z;Z;16;2;1;Z;1;2;3;1;0;1;1;1;1;0;0;0;0;0;1;2;0;2;1;1;4,67023608688434;2;M;03;Z;11;2;ZZ;2;22;2;11;1;2;770311;3;2;1;Z
77288;ZZZZZ;772880401;2;2010;9;25;003;01;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;12;Z;Z;Z;16;2;1;Z;1;2;1;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;4,34061379896704;1;M;03;Z;11;2;ZZ;1;22;2;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880401;2;1987;7;55;026;04;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;01;Z;Z;Z;16;2;1;Z;2;1;6;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;4,34061379896704;4;M;03;Z;11;2;ZZ;2;22;2;11;1;5;770311;3;2;1;Z
77288;ZZZZZ;772880401;2;1999;8;40;014;03;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;02;Z;Z;Z;ZZ;2;1;Z;Z;1;6;1;0;0;1;1;1;0;0;0;0;0;0;2;0;2;0;1;4,34061379896704;2;M;03;0;11;2;ZZ;2;22;2;24;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880401;2;2012;9;40;001;00;2;Z;Z;H;1;Z;1;Z;Z;4;Z;Z;14;Z;Z;Z;16;2;1;Z;2;1;6;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;4,34061379896704;1;M;03;Z;11;2;ZZ;1;22;2;11;1;4;770311;1;2;0;Z
77288;ZZZZZ;772880401;2;2012;9;20;001;00;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;13;Z;Z;Z;15;2;1;Z;2;2;1;0;0;0;0;2;1;0;0;0;0;0;2;2;1;1;2;1;4,34061379896704;1;M;04;Z;11;2;ZZ;1;22;2;11;1;4;770311;3;2;2;Z
77288;ZZZZZ;772880401;2;2012;9;40;001;00;2;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;13;Z;Z;Z;11;2;1;Z;3;2;1;1;0;0;1;1;1;0;0;0;0;0;1;2;1;1;1;1;4,34061379896704;4;M;03;Z;11;2;ZZ;1;22;2;11;1;5;770311;3;2;1;Z
77288;ZZZZZ;772880401;2;1986;7;80;027;04;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;11;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;4,34061379896704;3;M;03;0;11;2;ZZ;2;22;2;21;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880401;2;1985;7;55;028;04;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;01;Z;Z;Z;ZZ;1;1;Z;Z;2;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;4,34061379896704;4;M;03;0;11;2;ZZ;2;22;2;21;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880401;2;2000;9;25;013;03;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;13;Z;Z;Z;16;1;1;Z;3;2;1;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;4,34061379896704;1;M;03;Z;11;2;ZZ;1;22;2;11;1;5;770311;3;2;2;Z
77288;ZZZZZ;772880401;2;2011;9;65;002;01;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;01;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;2;0;0;1;1;0;0;1;2;1;1;1;0;4,34061379896704;3;M;03;9;11;2;ZZ;2;22;2;21;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880401;2;2012;9;40;001;00;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;02;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;1;1;1;2;1;0;0;0;1;0;0;3;2;1;0;1;4,34061379896704;2;M;03;9;11;2;ZZ;1;22;2;25;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880401;2;2009;9;40;004;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;02;Z;Z;Z;16;2;1;Z;2;2;3;0;0;0;0;2;1;0;0;0;0;0;2;2;1;1;2;0;4,34061379896704;1;M;03;Z;11;2;ZZ;2;22;2;11;1;5;770311;3;2;0;Z
77288;ZZZZZ;772880401;2;2004;9;25;009;02;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;03;Z;Z;Z;16;2;1;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;4,34061379896704;2;M;04;Z;11;2;ZZ;1;22;2;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880401;2;2012;9;25;001;00;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;16;2;1;Z;1;2;2;0;0;1;1;1;1;0;0;0;0;0;1;2;0;2;1;1;4,34061379896704;1;M;03;Z;11;2;ZZ;2;22;2;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880401;2;1996;8;40;017;03;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;15;Z;Z;Z;16;2;1;Z;3;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;4,34061379896704;1;M;04;Z;11;2;ZZ;2;22;2;11;2;5;770311;3;2;1;Z
77288;ZZZZZ;772880401;2;2006;9;25;007;02;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;17;Z;Z;Z;16;2;1;Z;2;2;2;0;2;2;2;2;2;0;0;0;1;0;1;4;2;2;1;2;4,34061379896704;1;M;03;Z;11;2;ZZ;2;22;2;11;2;4;770311;3;2;1;Z
77288;ZZZZZ;772880401;2;2006;9;25;007;02;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;14;Z;Z;Z;16;2;1;Z;2;2;2;0;2;2;2;2;2;0;0;0;1;0;2;4;1;3;2;2;4,34061379896704;1;M;03;Z;11;2;ZZ;1;22;2;11;1;4;770311;3;2;2;Z
77288;ZZZZZ;772880401;3;2011;9;25;001;00;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3,67243155347058;1;M;02;Z;11;2;ZZ;2;10;2;11;1;5;770311;3;2;1;Z
77288;ZZZZZ;772880401;2;2008;9;20;004;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;13;Z;Z;Z;16;1;2;Z;3;2;6;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;1;0;3,67243155347058;1;M;01;Z;11;2;ZZ;2;21;1;11;1;5;770311;3;2;1;Z
77288;ZZZZZ;772880401;3;2011;9;65;001;00;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;18;Z;Z;Z;ZZ;2;2;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;3,67243155347058;4;M;02;9;11;2;ZZ;2;10;1;21;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880401;3;2010;9;25;002;01;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;02;Z;Z;Z;ZZ;1;2;Z;Z;1;6;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;1;0;3,67243155347058;2;M;02;1;11;2;ZZ;1;23;1;12;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880401;3;2002;9;25;010;03;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;16;1;2;Z;1;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3,67243155347058;1;M;02;Z;11;2;ZZ;2;10;2;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880401;3;0000;0;YY;999;99;2;Z;Z;H;2;Z;2;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3,67238721271129;Y;M;02;Y;11;2;ZZ;Y;00;2;YY;Y;Y;770311;3;2;X;Z
77288;ZZZZZ;772880401;3;2004;9;40;005;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;14;Z;Z;Z;16;1;1;Z;1;2;1;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1,12635105624855;2;M;05;Z;11;2;ZZ;1;22;3;11;1;4;770311;2;1;2;Z
77288;ZZZZZ;772880401;1;2007;9;55;003;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;15;Z;Z;Z;22;2;2;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1,12635105624855;4;M;07;Z;11;2;ZZ;1;10;3;11;1;4;770311;1;1;2;Z
77288;ZZZZZ;772880401;2;0000;0;YY;999;99;2;Z;Z;H;4;Z;2;Z;Z;5;Z;Z;YY;Z;Z;Z;YY;2;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3,71888038048712;Y;M;02;Y;11;2;ZZ;Y;00;2;YY;Y;Y;770311;1;1;X;Z
77288;ZZZZZ;772880401;3;1995;8;55;017;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;17;Z;Z;Z;16;2;2;Z;3;2;3;0;0;0;0;3;0;0;0;0;0;0;3;3;1;2;3;0;3,67243155347058;2;M;05;Z;11;2;ZZ;1;10;3;11;1;5;770311;1;1;2;Z
77288;ZZZZZ;772880401;3;2006;9;25;006;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;16;1;2;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3,67243155347058;1;M;01;Z;11;2;ZZ;1;10;1;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880401;2;1993;8;65;016;03;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;02;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;4;0;0;1;1;0;0;2;4;2;2;2;1;1,12635105624855;2;M;04;0;11;2;ZZ;1;22;2;21;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880401;2;1998;8;40;011;03;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;12;Z;Z;Z;16;2;1;Z;1;2;1;1;0;1;1;3;3;0;0;0;0;0;3;4;3;1;3;1;1,12635105624855;4;M;04;Z;11;2;ZZ;2;22;2;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880401;2;2007;9;40;002;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;12;Z;Z;Z;16;2;1;Z;1;2;1;0;0;0;0;2;1;0;0;0;0;0;2;2;1;1;2;0;1,12635105624855;4;M;03;Z;11;2;ZZ;2;22;2;11;1;4;770311;3;2;0;Z
77288;ZZZZZ;772880401;2;1996;8;25;013;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;03;Z;Z;Z;ZZ;2;1;1;Z;2;6;0;3;3;3;1;3;1;0;0;2;0;0;4;2;2;0;3;1,12635105624855;2;M;02;1;11;2;ZZ;2;22;2;24;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880401;2;2008;9;20;001;00;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;15;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;1;1;1;1;2;1;0;0;1;0;1;2;0;2;0;1;1,12635105624855;1;M;03;1;11;2;ZZ;2;22;2;12;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880401;2;1983;7;55;026;04;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;13;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;0;0;0;2;0;0;0;0;0;0;0;2;1;1;0;0;1,12635105624855;2;M;04;0;11;2;ZZ;1;22;2;25;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880401;2;1978;6;55;031;05;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;02;Z;Z;Z;ZZ;2;1;Z;Z;1;6;1;0;0;0;3;1;0;2;0;0;0;1;3;2;1;0;1;1,12635105624855;2;M;04;2;11;2;ZZ;1;22;2;12;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880401;3;2007;9;40;003;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;ZZ;2;2;Z;Z;2;3;1;0;1;1;2;1;0;0;0;0;0;2;3;1;2;0;1;1,12635105624855;2;M;05;2;11;2;ZZ;1;21;3;12;Z;Z;770311;1;1;1;Z
77288;ZZZZZ;772880401;3;2005;9;40;006;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;14;Z;Z;Z;16;1;1;Z;1;2;1;0;1;1;1;2;1;0;0;0;0;0;2;3;2;1;2;1;3,71892528260942;1;M;03;Z;11;2;ZZ;1;22;2;11;1;4;770311;1;1;1;Z
77288;ZZZZZ;772880401;3;2005;9;25;007;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;2;Z;3;2;1;0;1;1;1;2;1;0;0;0;1;0;2;3;2;1;2;1;3,67243155347058;2;M;06;Z;11;2;ZZ;1;10;2;11;1;4;770311;1;1;2;Z
77288;ZZZZZ;772880401;3;1994;8;40;019;03;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;01;Z;Z;Z;16;1;2;Z;1;1;6;1;0;1;1;4;3;0;0;0;0;0;3;5;3;2;3;1;1,12635105624855;2;M;06;Z;11;2;ZZ;1;10;2;11;1;4;770311;1;1;3;Z
77288;ZZZZZ;772880401;3;2006;9;40;004;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;02;Z;Z;Z;16;2;2;Z;3;1;6;3;0;2;2;3;3;0;0;0;0;0;1;5;2;3;1;3;1,12635105624855;2;M;05;Z;11;2;ZZ;1;10;3;11;1;5;770311;1;1;1;Z
77288;ZZZZZ;772880401;3;2001;9;40;010;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;16;1;1;Z;2;2;1;0;0;0;0;3;1;0;0;0;0;0;3;3;1;2;2;0;3,71892528260942;2;M;05;Z;11;2;ZZ;1;22;2;11;1;4;770311;1;1;2;Z
77288;ZZZZZ;772880401;2;2002;9;40;010;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;15;Z;Z;Z;15;2;1;Z;3;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3,67243155347058;1;M;03;Z;11;2;ZZ;1;22;2;11;2;4;770311;3;2;1;Z
77288;ZZZZZ;772880401;2;2002;9;25;010;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;15;Z;Z;Z;16;2;1;Z;3;2;6;0;0;0;0;2;0;0;0;0;0;0;1;2;1;1;1;0;3,67243155347058;2;M;03;Z;11;2;ZZ;1;22;2;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880401;2;1982;7;40;030;05;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;16;2;1;Z;3;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3,67243155347058;4;M;03;Z;11;2;ZZ;2;23;2;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880401;2;2011;9;20;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;17;Z;Z;Z;16;2;2;Z;1;2;1;0;0;0;0;2;2;0;0;0;0;0;2;2;1;1;2;0;3,67243155347058;2;M;02;Z;11;2;ZZ;1;21;2;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880401;3;2011;9;15;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;16;Z;Z;Z;14;1;1;1;1;2;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;1;1;3,67243155347058;1;M;02;Z;11;2;ZZ;2;30;1;11;2;2;770311;3;2;0;Z
77288;ZZZZZ;772880401;2;2011;9;25;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;1;0;3,67243155347058;1;M;03;2;11;2;ZZ;1;22;2;12;Z;Z;770311;3;2;3;Z
77288;ZZZZZ;772880401;2;2011;9;40;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;14;Z;Z;Z;16;2;1;Z;2;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3,67243155347058;1;M;02;Z;11;2;ZZ;2;23;2;11;1;2;770311;3;2;1;Z
77288;ZZZZZ;772880401;2;2009;9;25;003;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;16;Z;Z;Z;15;2;1;Z;2;1;6;0;1;1;1;2;2;1;0;0;1;0;1;3;1;2;1;0;3,67243155347058;2;M;03;Z;11;2;ZZ;1;22;2;11;2;4;770311;3;2;1;Z
77288;ZZZZZ;772880401;2;2011;9;25;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;02;Z;Z;Z;16;2;1;Z;4;2;4;0;1;1;1;2;1;1;0;0;1;0;2;3;2;1;2;0;3,67243155347058;1;M;03;Z;11;2;ZZ;1;22;2;11;1;4;770311;3;2;2;Z
77288;ZZZZZ;772880401;2;1992;8;55;020;04;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;15;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;3,67243155347058;4;M;02;9;11;2;ZZ;2;22;2;21;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880401;2;1999;8;55;013;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;16;Z;Z;Z;16;2;1;Z;1;2;3;0;0;0;0;2;1;0;0;0;0;0;2;2;0;2;2;0;3,67243155347058;4;M;03;Z;11;2;ZZ;2;22;2;11;1;5;770311;3;2;0;Z
77288;ZZZZZ;772880401;2;2007;9;40;005;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;03;Z;Z;Z;16;1;1;Z;2;2;1;1;0;2;3;1;3;0;0;0;0;0;1;4;3;1;1;3;3,67243155347058;2;M;04;Z;11;2;ZZ;2;22;3;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880401;2;2006;9;25;003;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;03;Z;Z;Z;ZZ;2;1;Z;Z;1;6;1;0;0;1;3;2;0;0;0;0;0;3;4;3;1;1;2;1,12635105624855;1;M;04;1;11;2;ZZ;1;22;2;12;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880401;2;2008;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;17;Z;Z;Z;16;2;1;Z;2;1;6;0;1;1;1;1;1;1;0;0;1;0;1;2;0;2;1;1;1,12635105624855;1;M;02;Z;11;2;ZZ;2;22;2;11;2;4;770311;3;2;1;Z
77288;ZZZZZ;772880401;2;2007;9;25;002;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;18;Z;Z;Z;16;2;1;Z;3;1;6;0;2;2;2;2;2;2;0;0;2;0;1;4;2;2;1;1;1,12635105624855;2;M;03;Z;11;2;ZZ;1;22;2;11;2;4;770311;3;2;1;Z
77288;ZZZZZ;772880401;2;2007;9;40;002;01;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;02;Z;Z;Z;16;2;2;Z;3;2;1;0;0;1;1;1;1;0;0;0;0;0;1;2;2;0;1;1;1,12635105624855;4;M;02;Z;11;2;ZZ;1;10;2;11;1;4;770311;3;2;0;Z
77288;ZZZZZ;772880401;2;2008;9;40;001;00;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;01;Z;Z;Z;16;2;1;Z;3;1;6;0;3;3;3;2;3;2;0;0;3;0;2;5;3;2;1;2;1,12635105624855;2;M;04;Z;11;2;ZZ;1;23;2;11;1;5;770311;3;2;1;Z
77288;ZZZZZ;772880401;2;2008;9;40;001;00;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;15;Z;Z;Z;16;2;1;Z;1;1;6;1;2;3;3;1;3;0;0;0;1;0;1;4;1;3;1;3;1,12635105624855;1;M;04;Z;11;1;ZZ;2;22;2;11;1;5;770311;3;2;2;Z
77288;ZZZZZ;772880401;2;2008;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;15;Z;Z;Z;22;2;1;Z;1;1;6;0;3;3;3;2;3;1;0;0;3;0;1;5;2;3;1;2;1,12635105624855;2;M;03;Z;11;2;ZZ;1;22;2;11;1;4;770311;3;2;0;Z
77288;ZZZZZ;772880401;2;2001;9;25;008;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;14;Z;Z;Z;16;2;1;Z;1;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1,12635105624855;1;M;02;Z;11;2;ZZ;1;22;1;11;2;2;770311;3;2;0;Z
77288;ZZZZZ;772880401;2;1980;7;55;029;04;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;12;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1,12635105624855;1;M;03;0;11;2;ZZ;1;22;2;21;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880401;3;0000;0;YY;999;99;2;Z;Z;H;4;Z;3;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3,67238721271129;Y;M;02;Y;11;2;ZZ;Y;00;1;YY;Y;Y;770311;3;2;X;Z
77288;ZZZZZ;772880401;3;2001;9;25;011;03;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;16;Z;Z;Z;16;1;2;Z;1;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3,67243155347058;1;M;02;Z;11;2;ZZ;1;10;2;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880401;3;2010;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;16;Z;Z;Z;16;1;2;Z;3;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3,67243155347058;1;M;01;Z;11;2;ZZ;2;21;1;11;1;5;770311;3;2;0;Z
77288;ZZZZZ;772880401;3;2009;9;25;003;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;15;1;2;Z;2;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3,67243155347058;1;M;01;Z;11;2;ZZ;2;21;1;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880401;3;2006;9;40;006;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;02;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;3,67243155347058;3;M;01;9;11;2;ZZ;1;21;1;25;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880401;3;2008;9;40;004;01;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;4;2;6;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;3,67243155347058;2;M;02;Z;11;2;ZZ;1;21;1;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880401;3;2011;9;20;001;00;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;3;2;2;6;1;0;0;1;2;3;0;0;0;0;0;2;3;2;1;2;2;3,67243155347058;1;M;02;Z;11;2;ZZ;1;21;2;11;1;5;770311;3;2;0;Z
77288;ZZZZZ;772880401;3;2006;9;40;006;02;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;13;Z;Z;Z;15;1;2;Z;2;2;1;1;0;0;1;3;2;0;0;0;0;0;3;4;3;1;3;1;3,67243155347058;1;M;03;Z;11;2;ZZ;1;21;2;11;1;5;770311;3;2;0;Z
77288;ZZZZZ;772880401;3;2007;9;25;005;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;2;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3,67243155347058;1;M;01;Z;11;2;ZZ;1;10;1;11;1;5;770311;3;2;1;Z
77288;ZZZZZ;772880401;3;2009;9;25;003;01;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;13;Z;Z;Z;16;1;2;Z;2;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3,67243155347058;1;M;01;Z;11;2;ZZ;1;21;1;11;1;5;770311;3;2;0;Z
77288;ZZZZZ;772880401;3;2004;9;25;008;02;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;17;Z;Z;Z;16;1;2;Z;1;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3,67243155347058;1;M;02;Z;11;2;ZZ;2;10;1;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880401;3;2011;9;20;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;14;Z;Z;Z;16;1;2;Z;2;2;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;1;0;3,67243155347058;1;M;01;Z;11;2;ZZ;1;21;1;11;2;4;770311;3;2;1;Z
77288;ZZZZZ;772880401;3;2011;9;20;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;14;Z;Z;Z;16;1;2;Z;2;2;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;1;0;3,67243155347058;1;M;01;Z;11;2;ZZ;1;21;1;11;2;4;770311;3;2;1;Z
77288;ZZZZZ;772880401;3;2011;9;40;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;15;Z;Z;Z;16;1;2;Z;1;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3,67243155347058;1;M;02;Z;11;2;ZZ;1;21;2;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880401;2;2009;9;25;003;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;16;1;2;Z;2;2;2;0;0;0;0;2;1;0;0;0;0;0;2;2;1;1;2;0;3,67243155347058;2;M;02;Z;11;2;ZZ;1;21;2;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880401;3;2001;9;40;011;03;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;2;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3,67243155347058;1;M;02;Z;11;2;ZZ;1;23;2;11;2;4;770311;3;2;1;Z
